"Work、、、Notre Dame Journal of Law, Ethics & Public Policy、、、Executive Symposium Editor、、、July 2022 - Present、、、Ethics and Public Policy Center、、、Research Assistant、、、June 2022 - Present、、、Notre Dame Law School、、、Research Assistant、、、June 2021 - Present","Education、、、Notre Dame Law School、、、College、、、July 31, 2020 - Present、、、James Madison College at Michigan State University、、、Political Theory and Constitutional Democracy、、、Class of 2020、、、Sacred Heart Academy、、、High school",,"Farwell, Michigan",Male
Work、、、American Eagle,"Education、、、Mississippi Valley State University、、、Environmental Health、、、August 13, 2017 - Present、、、Florence High School、、、High school",,"Florence, Mississippi",Male
"Work、、、Parrish Medical Center、、、Assistant Director、、、May 11, 2021 - Present、、、Titusville, Florida、、、HCA Florida Lake Monroe Hospital、、、Assistant Director、、、October 4, 2019 - Present、、、AdventHealth Heart of Florida、、、Assistant Director、、、August 20, 2019 - October 2019、、、HCA Florida Trinity Hospital (Trinity, FL)、、、Assistant Director、、、August 7, 2018 - 2019",Education、、、Valencia Community College、、、College、、、Class of 2010、、、Timber Creek High School、、、High school、、、Class of 2008,,"Ocean Township, Monmouth County, New Jersey",Male
Work、、、Montbell America,Education、、、Indiana University、、、College、、、Seymour High School、、、High school,,"Seymour, Indiana",Male
"Work、、、Window Nation、、、Exterior Design Consultant、、、January 26, 2020 - Present",,November 20,"Baltimore, Maryland",Male
"Work、、、Diana Aliberti、、、Owner and Speaker、、、Co founder of Back to Business and Fearlessly Female、、、Www.backtobizbo、、、ston.com、、、Seal the Deal girl、、、Inspirational Speaker、、、Hi! My name is Diana Aliberti and I'm inspired to help you discover your passion & slay your goals, design a life and lifestyle you have always envisioned for yourself.",Education、、、Bentley University、、、Marketing、、、Class of 1988,,"Waltham, Massachusetts",Female
Work、、、Commonwealth of Massachusetts、、、Clerk II at DOR,Education、、、Newbury Jr. College、、、College、、、East Boston High School、、、High school,,"East Boston, Massachusetts",Female
Work、、、CareWorks Consultants Inc.、、、CCI、、、Macy's,Education、、、The Ohio State University、、、College、、、Fremont Ross、、、High school、、、Class of 1978,,"Fremont, Ohio",Female
Work、、、Not Yet Working、、、Princess,Education、、、Kokopo Business College、、、College,,"McManus, California",Female
"Work、、、Bath Beauty & Bundles by Diana、、、November 4, 2017 - Present","Education、、、Hopatcong High School、、、High school、、、July 30, 1989 to December 31, 1992","July 28, 1974","Hopatcong, New Jersey",
Work、、、CareWorksComp,Education、、、Bowling Green State University、、、College、、、Northwestern High School、、、High school,,"North Hampton, Ohio",Female
Work、、、U.S. Army War College、、、Dunham U.S. Army Health Clinic,Education、、、Cedar Cliff High School、、、College、、、Cedar Cliff High School、、、High school、、、Class of 1972,,"Oakland, California",Female
Work、、、Pima County Public Library、、、January 1995 to present、、、Tucson Pima Public Library,"Education、、、Univeristy of Arizona、、、College、、、Culver Academies、、、High school、、、Canyon del Oro High School, Tucson, AZ、、、High school、、、Green Fields School, Tucson, AZ、、、High school",,"Fullerton, California",Female
"Work、、、Joman Realty、、、Broker/Owner、、、December 14, 2016 - Present、、、Boston, Massachusetts、、、High quality real estate sales service.、、、Dias Photography、、、Owner/Photographer、、、January 2003 - Present、、、Boston, Massachusetts、、、30 Newbury St. 3rd floor、、、 02116、、、Aveta Properties、、、Managing Director、、、Boston, Massachusetts、、、Cameron Real Estate Group、、、Realtor、、、January 25, 2016 - December 31, 2016、、、Keller Williams Boston Metro、、、Realtor、、、2012 - December 31, 2015、、、Boston, Massachusetts",Education、、、University of Massachusetts Amherst、、、College、、、Class of 2000、、、Randolph High School、、、High school、、、Class of 1993,"November 23, 1975","Randolph, Massachusetts",
Work、、、Team Hoyt、、、Marathon runner/Triathlete/Motivational Speaker、、、Retired in 1995 after 35 years in the Air National Guard、、、Lt-colonel,Education、、、Reading Memorial High School、、、High school,,"North Reading, Massachusetts",Male
Work、、、MIT Lincoln Laboratory、、、March 2010 - Present、、、RJK Software Engineering、、、Versatile Software Solutions、、、Lead Engineer、、、February 2007 - January 2010、、、Northrop Grumman、、、Lead Engineer、、、February 2003 - February 2007、、、Intermetrics、、、Lead Engineer、、、1985 - 2002,Education、、、Boston University、、、MS、、、Computer science、、、Class of 1995、、、University of Pittsburgh、、、MA、、、Technical Theatre、、、Class of 1973、、、Brown University、、、Theatre Arts、、、Class of 1971、、、Burlington High School、、、High school、、、Class of 1967,,"Burlington, Massachusetts",Male
"Work、、、Lumbermens Building Centers、、、1977 - 1997、、、Olympia, Washington",Education、、、West Seattle High School、、、High school,,"Seattle, Washington",Male
"Work、、、Kimberly-Clark、、、Sgt. Fire fighting,and Security Specialist、、、May 5, 1994 - Present、、、St.James Bulldog. Neumann University、、、Granite Run Mall. PI、、、Asst. Manager in charge of Security,and Maintenance、、、1972 - 1994、、、Kimberly-Clark、、、Sergeant of the Guard","Education、、、Neumann University Alumni、、、College、、、St. James Catholic High School, Chester, PA、、、High school、、、Archmere Academy、、、High school",,"Chester, Pennsylvania",Male
"Work、、、Texas Roadhouse、、、July 11, 2020 - Present、、、IHOP、、、Camarero、、、Tulsa, Oklahoma",Education、、、Tulsa Welding School & Technology Center、、、College、、、Hoehne High School、、、High school、、、Class of 2016、、、GOAL High School、、、High school、、、Class of 2016,,"Trinidad, Colorado",Male
"Work、、、Covestro、、、June 22, 2019 - Present、、、Weldpro LLC、、、Welder-Fabricator、、、2014 - Present、、、Matesich Distributing、、、Knox Community Hospital、、、Patient Care Assistant、、、Surgery",Education、、、C-TEC of Licking County、、、College、、、Utica High School、、、High school、、、Class of 2013,,"Utica, Ohio",Male
,Education、、、Suffolk County Community College、、、College、、、Miller Place High School、、、High school,"May 17, 1993","Port Jefferson, New York",Male
Work、、、Chicago Bears Chatter,Education、、、The George Washington University、、、Graduate School、、、August 2021 - Present、、、Illinois State University、、、College、、、Mundelein High School、、、High school,,"Mundelein, Illinois",Male
Work、、、NYU Langone Hospital - Long Island、、、Radiographer,Education、、、LIU Post、、、College,,"Hicksville, New York",Female
"Work、、、Bespoke Treatments Physical Therapy、、、Doctor Of Physical Therapy、、、January 1, 2018 - Present、、、New York City , USA、、、Team Prep USA / High Altitude Performance Lab、、、2010 - Present、、、Crested Butte, Colorado、、、Manhattan College、、、Physical Therapist - Track and XC、、、The Bronx、、、Riverview Health、、、2013 - 2014、、、Noblesville, Indiana、、、New York Athletic Club、、、2013 - 2018","Education、、、New York University、、、Physical therapy、、、June 2013 - May 2017、、、Indiana University (Bloomington)、、、Exercise Science and Physical Therapy、、、 · 、、、Psychology、、、January 11, 2011 - May 4, 2013、、、Noblesville High School、、、High school、、、Class of 2009",,"Noblesville, Indiana",Male
,Education、、、Sanderson High School、、、High school、、、Class of 2010,"January 29, 1992","Raleigh, North Carolina",Male
"Work、、、Drop Your Panties Inc.、、、UP TOP、、、Williamston, North Carolina、、、Tell Your Girl To Register ....、、、pimp、、、Team Leader、、、your hoe next",Education、、、Riverside hiqhh、、、Graduate School、、、Eestt carolina university、、、College、、、Class of 2011、、、Riverside hiqhh、、、High school、、、Class of 2011,,"Williamston, North Carolina",Male
"Work、、、CMC Services、、、Owner、、、September 9, 2001 - Present、、、Bluffton, South Carolina、、、Irrigation,  Lighting,  Drainage、、、CMC Services、、、Owner、、、September 9, 2001 - Present、、、Bluffton, South Carolina、、、Irrigation,  Lighting,  Drainage",Education、、、Essex Agricultural and Technical High School、、、High school,,"Salem, Massachusetts",Male
"Work、、、ICG Excavation、、、Tri:Axle Dump Truck Driver、、、August 23, 2020 - Present、、、sub_contractor to FeeneyBros",Education、、、Revere High School / Class of '79、、、High school、、、Class of 1979,,"Revere, Massachusetts",Female
"Work、、、The Greene Turtle (Newark)、、、DJ、、、2016 - Present、、、DJ Kardia!r、、、dj/entertainer、、、November 2010 - Present、、、Newark, Delaware、、、Icon Djs & Promotions、、、Dj、、、October 2012 - June 25, 2013、、、Wilmington, Delaware、、、DJ/Entertainer/、、、Host","Education、、、University of Maryland Global Campus、、、Accounting & Finance、、、August 14, 2019 - Present、、、Cecil College、、、Accountancy、、、 · 、、、Criminal justice、、、August 25, 2014 - Present、、、Elkton High、、、High school、、、Class of 2006",November 7,"Elkton, Maryland",Male
